CustomerID,Gender,Senior_Citizen,Partner,Dependents,Tenure,Service_type,Multiple_Lines,Internet_Service_type,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Number_of_Referrals,Offer,Avg_Monthly_Long_Distance_Charges,Avg_Monthly_GB_Download,Upgraded_to_Unlimited_Data,Total_Long_Distance_Charges,Total_Revenue,Churn
0218-QNVAS,Male,0,Yes,Yes,71,Phone Service,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Bank transfer (automatic),100.55,7113.75,1,Offer A,28.34,59,Yes,2012.14,9108.9,No
0219-QAERP,Male,0,Yes,No,30,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Credit card (automatic),19.8,576.65,2,No,9.81,0,Phone customers,294.3,870.95,No
0219-YTZUE,Male,0,Yes,Yes,4,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank transfer (automatic),84.8,371.9,5,Offer E,28.77,19,Yes,115.08,486.98,Yes
0220-EBGCE,Male,0,No,No,2,Phone Service,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic check,85.85,167.3,0,Offer E,14.14,28,Yes,28.28,195.58,Yes
0221-NAUXK,Male,0,No,Yes,10,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Bank transfer (automatic),19.95,219.5,0,No,7.86,0,Phone customers,78.6,298.1,No
0221-WMXNQ,Male,1,No,No,4,Phone Service,No,Fiber Optic,Yes,No,No,No,No,No,One Year,No,Electronic check,75.35,273.4,0,Offer E,36.4,29,Yes,145.6,419,No
0222-CNVPT,Male,1,No,No,52,Internet Service,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two Year,Yes,Credit card (automatic),48.8,2555.05,0,Offer B,0,19,Yes,0,2555.05,No
0224-HJAPT,Male,0,No,No,5,Phone Service,Yes,Cable,No,No,No,No,No,No,Month-to-Month,No,Electronic check,47.15,223.15,0,No,22.01,85,Yes,110.05,333.2,Yes
0224-NIJLP,Male,0,Yes,Yes,8,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,20.15,165.5,1,Offer E,2.87,0,Phone customers,22.96,188.46,No
0224-RLWWD,Female,1,No,No,2,Phone Service,No,Cable,No,No,No,No,No,No,One Year,Yes,Electronic check,44.3,89.3,0,Offer E,23.91,22,Yes,47.82,137.12,No
0225-ZORZP,Male,0,No,No,3,Phone Service,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,No,Electronic check,84.3,235.05,0,Offer E,13.72,26,Yes,41.16,276.21,No
0228-MAUWC,Male,0,No,No,19,Phone Service,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-Month,No,Electronic check,59.55,1144.6,0,Offer D,11.85,18,Yes,225.15,1369.75,No
0229-LFJAF,Male,0,No,No,72,Phone Service,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank transfer (automatic),69.65,4908.25,0,Offer A,3.66,13,Yes,263.52,5171.77,No
0230-UBYPQ,Male,1,Yes,No,63,Internet Service,No phone service,DSL,Yes,No,No,Yes,No,No,One Year,No,Bank transfer (automatic),36.1,2298.9,2,Offer B,0,7,Yes,0,2298.9,No
0230-WEQUW,Male,0,Yes,No,66,Internet Service,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank transfer (automatic),56.6,3789.2,1,No,0,29,Yes,0,3789.2,No
0231-LXVAP,Male,0,No,No,1,Phone Service,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic check,75.9,75.9,0,No,44.56,27,Yes,44.56,120.46,Yes
0233-FTHAV,Female,0,No,No,60,Phone Service,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Bank transfer (automatic),79.2,4765,0,No,15.29,48,Yes,917.4,5682.4,No
0234-TEVTT,Female,0,Yes,Yes,48,Internet Service,No phone service,DSL,Yes,No,Yes,No,No,Yes,One Year,No,Credit card (automatic),45,2196.3,3,No,0,22,Yes,0,2196.3,No
0235-KGSLC,Female,0,No,No,1,Phone Service,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit card (automatic),85.55,85.55,0,Offer E,33.34,4,Yes,33.34,118.89,Yes
0236-HFWSV,Male,0,No,No,15,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,93.35,1444.65,0,No,48.93,15,Yes,733.95,2178.6,Yes
0237-YFUTL,Female,0,Yes,No,50,Phone Service,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank transfer (automatic),109.65,5405.8,4,Offer B,34.57,13,Yes,1728.5,7134.3,No
0238-WHBIQ,Male,0,Yes,Yes,72,Phone Service,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit card (automatic),89.7,6339.3,10,Offer A,33.75,30,Yes,2430,8769.3,No
0239-OXEXL,Female,0,No,No,46,Phone Service,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed check,84.25,3847.6,0,No,43.27,21,No,1990.42,5938.02,No
0244-LGNFY,Female,0,Yes,Yes,72,Phone Service,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank transfer (automatic),92.65,6733,4,No,30,19,Yes,2160,8893,No
0247-SLUJI,Male,0,Yes,Yes,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.7,19.7,2,No,34.28,0,Phone customers,34.28,53.98,No
0248-IPDFW,Female,0,No,No,1,Phone Service,Yes,Cable,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,50.1,50.1,0,No,29.13,51,Yes,29.13,79.23,No
0248-PGHBZ,Female,1,No,No,67,Phone Service,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank transfer (automatic),92.45,6140.85,0,Offer A,2.57,21,Yes,172.19,6313.04,No
0253-ZTEOB,Female,0,Yes,Yes,48,Phone Service,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two Year,No,Electronic check,79.65,3870.3,5,No,8.94,27,Yes,429.12,4299.42,No
0254-FNMCI,Female,0,No,No,72,Phone Service,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic check,109.9,7624.2,0,No,41.91,73,Yes,3017.52,10641.72,No
0254-KCJGT,Male,0,Yes,No,52,Phone Service,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit card (automatic),81.4,4354.45,6,Offer B,41.34,24,Yes,2149.68,6504.13,No
0254-WWRKD,Female,0,Yes,Yes,67,Phone Service,No,Cable,No,Yes,No,No,No,No,One Year,No,Credit card (automatic),50.55,3431.75,1,Offer A,46.9,28,Yes,3142.3,6574.05,No
0256-LTHVJ,Female,0,Yes,Yes,28,Phone Service,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic check,81.05,2227.1,1,Offer C,16.85,13,Yes,471.8,2698.9,Yes
0257-KXZGU,Female,0,Yes,Yes,32,Phone Service,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank transfer (automatic),62.45,2045.55,9,Offer C,33.28,51,Yes,1064.96,3110.51,No
0257-ZESQC,Female,1,Yes,No,27,Phone Service,No,Cable,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank transfer (automatic),75.2,1929.35,2,No,7.02,25,Yes,189.54,2118.89,Yes
0258-NOKBL,Male,0,No,No,3,Phone Service,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Electronic check,90.4,268.45,0,No,31.48,73,Yes,94.44,362.89,No
0259-GBZSH,Male,0,No,No,2,Phone Service,Yes,Cable,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,85.65,181.5,0,Offer E,40.43,27,Yes,80.86,262.36,Yes
0260-ZDLGK,Female,0,No,Yes,9,Phone Service,No,Cable,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed check,72.9,651.4,0,No,35.49,11,Yes,319.41,970.81,Yes
0263-FJTQO,Male,0,Yes,Yes,50,Phone Service,Yes,Cable,Yes,No,No,Yes,Yes,No,Two Year,Yes,Credit card (automatic),70.5,3486.65,10,Offer B,44.49,28,Yes,2224.5,5711.15,No
0264-CNITK,Female,0,Yes,Yes,71,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer (automatic),20.1,1389.6,1,No,31.03,0,Phone customers,2203.13,3592.73,No
0265-EDXBD,Male,1,Yes,No,32,Phone Service,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,74.9,2303.35,2,Offer C,47.34,10,Yes,1514.88,3818.23,Yes
0265-PSUAE,Female,0,Yes,Yes,16,Phone Service,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank transfer (automatic),100.7,1522.7,10,Offer D,27.27,76,Yes,436.32,1959.02,No
0266-CLZKZ,Female,0,Yes,Yes,67,Phone Service,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),105.65,6717.9,8,Offer A,17.79,22,Yes,1191.93,7909.83,No
0266-GMEAO,Male,0,Yes,Yes,72,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit card (automatic),114.3,8058.55,1,No,15.94,13,Yes,1147.68,9206.23,No
0268-QKIWO,Female,0,No,No,3,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Electronic check,19.75,58.85,0,Offer E,24.63,0,Phone customers,73.89,132.74,Yes
0269-XFESX,Male,0,Yes,Yes,23,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,24.35,538.5,1,No,48.02,0,Phone customers,1104.46,1642.96,No
0270-THENM,Male,0,Yes,Yes,72,Phone Service,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank transfer (automatic),69.85,5102.35,1,No,28.37,18,Yes,2042.64,7119.75,No
0274-JKUJR,Male,0,Yes,Yes,7,Internet Service,No phone service,Cable,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Mailed check,58.85,465.7,9,Offer E,0,47,Yes,0,465.7,No
0277-BKSQP,Male,0,Yes,Yes,8,Phone Service,No,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,54.4,475.1,10,Offer E,1.56,57,Yes,12.48,487.58,No
0277-ORXQS,Male,0,Yes,Yes,66,Internet Service,No phone service,Cable,No,No,No,Yes,Yes,Yes,Two Year,No,Bank transfer (automatic),50.55,3364.55,9,Offer A,0,23,No,0,3474.55,No
0278-YXOOG,Male,0,No,No,5,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,21.05,113.85,0,Offer E,34.26,0,Phone customers,171.3,285.15,Yes
0280-XJGEX,Male,0,No,No,49,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank transfer (automatic),103.7,5036.3,0,No,44.33,11,Yes,2172.17,7208.47,Yes
0281-CNTZX,Male,0,Yes,No,63,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Bank transfer (automatic),19.95,1234.8,2,Offer B,38.36,0,Phone customers,2416.68,3651.48,No
0282-NVSJS,Female,1,Yes,Yes,12,Internet Service,No phone service,DSL,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed check,29.3,355.9,1,Offer D,0,14,Yes,0,355.9,No
0285-INHLN,Male,0,Yes,Yes,27,Phone Service,No,DSL,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit card (automatic),54.75,1510.3,5,No,36.19,53,Yes,977.13,2487.43,No
0289-IVARM,Female,0,No,No,35,Phone Service,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Electronic check,60.55,1982.6,0,No,44.81,20,Yes,1568.35,3550.95,No
0292-WEGCH,Female,0,Yes,Yes,54,Phone Service,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,86.2,4524.05,7,Offer B,4.33,12,Yes,233.82,4757.87,No
0295-PPHDO,Male,0,No,No,1,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,95.45,95.45,0,No,5.59,2,Yes,5.59,101.04,Yes
0295-QVKPB,Male,0,No,No,5,Phone Service,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit card (automatic),63.95,318.1,0,Offer E,13.96,5,Yes,69.8,387.9,No
0297-RBCSG,Male,0,No,No,19,Phone Service,No,DSL,No,Yes,No,Yes,No,Yes,One Year,Yes,Bank transfer (automatic),65.35,1231.85,0,No,41.79,6,No,794.01,2085.86,No
0298-XACET,Male,0,Yes,Yes,52,Internet Service,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two Year,No,Mailed check,50.2,2554,1,No,0,17,Yes,0,2526.99,No
0301-FIDRB,Female,0,Yes,Yes,72,Internet Service,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),63.8,4684.3,8,No,0,22,Yes,0,4684.3,No
0301-KOBTQ,Male,0,No,No,32,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Bank transfer (automatic),20.05,614.45,0,No,14.91,0,Phone customers,477.12,1081.84,No
0302-JOIVN,Female,0,Yes,No,8,Phone Service,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Electronic check,101.15,842.9,1,No,16.88,6,Yes,135.04,977.94,Yes
0303-UNCIP,Male,0,No,No,41,Phone Service,Yes,DSL,No,No,Yes,No,No,Yes,One Year,No,Mailed check,65,2531.8,0,Offer B,37.55,30,No,1539.55,4211.35,No
0303-WMMRN,Male,0,No,No,5,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Mailed check,19.25,86.05,0,No,21.01,0,Phone customers,105.05,191.1,No
0305-SQECB,Female,0,No,Yes,11,Internet Service,No phone service,DSL,Yes,No,No,Yes,No,No,One Year,Yes,Mailed check,36.05,402.6,0,No,0,17,No,0,502.6,No
0306-JAELE,Male,0,No,No,5,Phone Service,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,96.1,453.4,0,No,31.09,11,Yes,155.45,608.85,Yes
0307-BCOPK,Female,0,No,No,16,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,19.05,326.65,0,Offer D,41.51,0,Phone customers,664.16,990.81,No
0308-GIQJT,Male,1,No,No,71,Phone Service,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank transfer (automatic),105.75,7382.85,0,No,6.1,9,Yes,433.1,7815.95,No
0308-IVGOK,Female,0,No,No,11,Internet Service,No phone service,DSL,No,Yes,Yes,Yes,No,No,One Year,Yes,Credit card (automatic),40.4,422.6,0,No,0,59,Yes,0,422.6,No
0310-MVLET,Female,0,Yes,Yes,61,Phone Service,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,99.15,6010.05,1,No,49.33,7,Yes,3009.13,9019.18,Yes
0310-SUCIN,Female,0,Yes,No,71,Phone Service,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank transfer (automatic),84.8,6046.1,2,No,23.06,6,Yes,1637.26,7683.36,No
0310-VQXAM,Male,0,No,No,9,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.85,178.8,0,No,40.74,0,Phone customers,366.66,545.46,No
0311-QYWSS,Female,0,No,No,6,Phone Service,No,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic check,49.45,314.6,0,No,39.16,8,Yes,234.96,549.56,No
0311-UNPFF,Female,0,No,No,26,Phone Service,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank transfer (automatic),88.8,2274.35,0,No,38.09,22,No,990.34,3314.69,Yes
0314-TKOSI,Female,0,No,No,6,Phone Service,No,Cable,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed check,55.15,322.9,0,Offer E,6.98,30,No,41.88,364.78,No
0315-LVCRK,Male,0,No,No,11,Phone Service,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,No,Electronic check,84.8,888.75,0,No,30.57,15,Yes,336.27,1225.02,No
0318-QUUOB,Male,0,Yes,No,1,Phone Service,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,80.55,80.55,1,No,43.67,73,No,43.67,124.22,Yes
0318-ZOPWS,Female,0,Yes,No,49,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Bank transfer (automatic),20.15,973.35,10,No,2.82,0,Phone customers,138.18,1111.53,No
0319-QZTCO,Female,0,Yes,Yes,3,Phone Service,No,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit card (automatic),58.7,168.6,9,Offer E,11.47,51,Yes,34.41,203.01,No
0320-DWVTU,Female,0,No,No,53,Phone Service,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Mailed check,99.5,5424.25,0,Offer B,43.57,13,Yes,2309.21,7733.46,No
0320-JDNQG,Male,0,Yes,Yes,23,Phone Service,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,99.85,2331.3,1,No,37.95,27,Yes,872.85,3204.15,Yes
0322-CHQRU,Male,0,No,No,2,Phone Service,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic check,45.35,89.5,0,No,25.49,9,Yes,50.98,140.48,Yes
0322-YINQP,Male,0,No,No,1,Phone Service,No,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed check,48.55,48.55,0,No,11.35,9,Yes,11.35,59.9,Yes
0323-XWWTN,Male,0,No,Yes,3,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,26.4,121.25,0,No,33.87,0,Phone customers,101.61,222.86,No
0324-BRPCJ,Female,1,Yes,No,68,Phone Service,Yes,Cable,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,100.2,6851.65,1,No,21.33,24,Yes,1450.44,8302.09,Yes
0325-XBFAC,Male,0,No,No,8,Phone Service,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,94.7,740.3,0,No,19.49,10,No,155.92,976.22,Yes
0326-VDYXE,Female,0,Yes,No,70,Phone Service,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Electronic check,97.65,6982.5,9,Offer A,16.66,26,No,1166.2,8228.7,No
0327-WFZSY,Male,0,Yes,Yes,39,Phone Service,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,No,Electronic check,100,3835.55,9,Offer C,17.29,75,Yes,674.31,4509.86,No
0328-GRPMV,Female,0,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,70.1,70.1,0,No,17.37,25,Yes,17.37,87.47,Yes
0329-GTIAJ,Female,0,No,No,3,Phone Service,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,97.9,315.3,0,No,30.18,7,Yes,90.54,405.84,Yes
0330-BGYZE,Male,0,Yes,No,60,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,No,Bank transfer (automatic),102.5,6157.6,8,Offer B,19.22,4,Yes,1153.2,7310.8,No
0330-IVZHA,Female,0,Yes,No,5,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Electronic check,69.95,330.15,1,Offer E,17.08,10,Yes,85.4,415.55,Yes
0334-GDDSO,Male,1,No,No,3,Phone Service,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic check,81.35,233.7,0,Offer E,9.22,14,Yes,27.66,261.36,Yes
0334-ZFJSR,Female,0,Yes,No,55,Phone Service,Yes,Cable,Yes,Yes,No,Yes,No,No,One Year,Yes,Credit card (automatic),66.05,3462.1,0,No,35.38,13,No,1945.9,5513.47,No
0336-KXKFK,Male,0,No,No,72,Internet Service,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit card (automatic),61.2,4390.25,0,No,0,6,Yes,0,4390.25,No
0336-PIKEI,Male,1,Yes,No,72,Phone Service,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank transfer (automatic),74.4,5360.75,7,Offer A,5.27,9,No,379.44,5880.19,No
0337-CNPZE,Female,0,No,No,41,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,106.3,4443.45,0,No,10.43,22,No,427.63,5001.08,Yes
0343-QLUZP,Male,0,No,No,60,Internet Service,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two Year,No,Bank transfer (automatic),39.6,2424.5,0,Offer B,0,25,Yes,0,2386.04,No
0345-HKJVM,Female,0,No,No,6,Phone Service,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,No,Electronic check,89.3,577.6,0,No,2.6,22,Yes,15.6,593.2,Yes
0345-XMMUG,Female,0,Yes,No,46,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit card (automatic),108.9,4854.3,6,No,2,48,Yes,92,4946.3,No
0347-UBKUZ,Female,0,No,No,15,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.9,320.45,0,No,2.74,0,Phone customers,41.1,361.55,No
0348-SDKOL,Female,0,Yes,No,58,Phone Service,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),102.1,5885.4,1,No,3.51,28,No,203.58,6188.98,Yes
0354-VXMJC,Male,0,Yes,Yes,23,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card (automatic),19.6,426.65,10,No,34.04,0,Phone customers,782.92,1209.57,No
0354-WYROK,Female,1,Yes,Yes,31,Phone Service,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,98.9,2911.3,1,Offer C,47.95,21,Yes,1486.45,4397.75,Yes
0356-ERHVT,Male,0,Yes,No,11,Phone Service,No,Cable,No,No,No,No,No,No,Month-to-Month,Yes,Bank transfer (automatic),45.9,521.9,1,Offer D,12.95,6,Yes,142.45,664.35,No
0356-OBMAC,Female,1,No,No,56,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank transfer (automatic),99.9,5706.3,0,No,17.33,16,Yes,970.48,6676.78,No
0357-NVCRI,Female,0,No,Yes,25,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Credit card (automatic),20.05,471.7,0,Offer C,12.87,0,Phone customers,321.75,793.45,No
0361-HJRDX,Female,0,No,No,68,Internet Service,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit card (automatic),64.35,4539.6,0,Offer A,0,28,No,0,4669.6,No
0362-RAOQO,Female,0,No,No,40,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card (automatic),19.65,830.25,0,No,26.03,0,Phone customers,1041.2,1871.45,No
0362-ZBZWJ,Male,0,No,No,36,Phone Service,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic check,84.9,3067.2,0,No,24.66,22,Yes,887.76,3954.96,Yes
0363-QJVFX,Male,0,No,No,32,Phone Service,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),108.15,3432.9,0,Offer C,27.69,73,Yes,886.08,4318.98,Yes
0363-SVHYR,Male,0,Yes,Yes,71,Phone Service,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank transfer (automatic),86.85,6263.8,10,Offer A,10.11,59,Yes,717.81,6981.61,No
0365-BZUWY,Male,0,Yes,No,17,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,102.55,1742.5,2,Offer D,10.11,2,Yes,171.87,1914.37,No
0365-GXEZS,Male,0,Yes,No,18,Phone Service,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,No,Electronic check,78.2,1468.75,6,Offer D,31.79,19,Yes,572.22,2040.97,No
0365-TRTPY,Female,0,No,No,37,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank transfer (automatic),91.2,3382.3,0,No,11.73,30,No,434.01,3816.31,No
0366-NQSHS,Male,0,No,No,2,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.35,46.35,0,No,44.34,0,Phone customers,88.68,135.03,No
0369-ZGOVK,Female,0,Yes,Yes,28,Phone Service,No,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Bank transfer (automatic),70.4,1992.2,6,Offer C,12.94,24,Yes,362.32,2354.52,No
0373-AIVNJ,Male,0,No,No,9,Internet Service,No phone service,Cable,Yes,Yes,Yes,No,No,No,One Year,No,Mailed check,39.55,373,0,Offer E,0,19,Yes,0,373,No
0374-AACSZ,Female,0,No,No,1,Phone Service,No,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Electronic check,50.15,50.15,0,Offer E,38.33,24,No,38.33,138.48,No
0374-FIUCA,Male,0,Yes,No,65,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Credit card (automatic),20.4,1414.45,1,No,23.46,0,Phone customers,1524.9,2939.35,No
0374-IOEGQ,Female,0,No,No,3,Phone Service,No,Cable,No,No,No,No,No,No,Month-to-Month,No,Electronic check,44.6,122.7,0,No,15.59,27,Yes,46.77,169.47,No
0375-HVGXO,Female,0,No,No,1,Internet Service,No phone service,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,34.7,34.7,0,Offer E,0,8,Yes,0,34.7,Yes
